SCHEMA;TABLE_NAME;COLUMN_NAME;CONSTRAINT_TYPE
DELTA;SEG_REGIAOPRIORIDADEPONTO;IDTSERVICOMOVEL;
DELTA;SEG_REGIAOPRIORIDADEPONTO;CODPERIODO;
DELTA;SEG_REGIAOPRIORIDADEPONTO;OBSPONTOATENDIMENTO;
DELTA;SEG_REGIAOPRIORIDADEPONTO;IDTREPARO;
DELTA;SEG_REGIAOPRIORIDADEPONTO;IDTREPARO;
DELTA;SEG_REGIAOPRIORIDADEPONTO;IDTTROCA;
DELTA;SEG_REGIAOPRIORIDADEPONTO;IDTTROCA;
DELTA;SEG_REGIAOPRIORIDADEPONTO;IDTPELICULA;
DELTA;SEG_REGIAOPRIORIDADEPONTO;IDTPELICULA;
DELTA;SEG_REGIAOPRIORIDADEPONTO;IDTENVIODIRETO;
DELTA;SEG_REGIAOPRIORIDADEPONTO;IDTENVIODIRETO;
DELTA;SEG_REGIAOPRIORIDADEPONTO;NUMPRIORIDADE;
DELTA;SEG_REGIAOPRIORIDADEPONTO;QTDATENDIMENTOSDIA;
DELTA;SEG_SEGURADORATIPOPRODUTO;CODREGISTRO;PK
DELTA;SEG_SEGURADORATIPOPRODUTO;CODREGISTRO;
DELTA;SEG_SEGURADORATIPOPRODUTO;CODSEGURADORA;
DELTA;SEG_SEGURADORATIPOPRODUTO;CODSEGURADORA;FK
DELTA;SEG_SEGURADORATIPOPRODUTO;CODSEGURADORA;FK
DELTA;SEG_SEGURADORATIPOPRODUTO;CODSEGURADORA;
DELTA;SEG_SEGURADORATIPOPRODUTO;CODTIPOPRODUTO;
DELTA;SEG_SEGURADORATIPOPRODUTO;CODTIPOPRODUTO;FK
DELTA;SEG_SEGURADORATIPOPRODUTO;CODTIPOPRODUTO;
DELTA;SEG_SEGURADORATIPOPRODUTO;CODITEMDICIONARIO;
DELTA;SEG_SEGURADORATIPOPRODUTO;CODITEMDICIONARIO;FK
DELTA;SEG_SEGURADORATIPOPRODUTO;CODITEMDICIONARIO;
DELTA;SEG_CREDENCIADOAVALIACAONOTA;CODAVALIACAOITEM;PK
DELTA;SEG_CREDENCIADOAVALIACAONOTA;CODAVALIACAOITEM;FK
DELTA;SEG_CREDENCIADOAVALIACAONOTA;CODAVALIACAOITEM;
DELTA;SEG_CREDENCIADOAVALIACAONOTA;CODAVALIACAONOTA;PK
DELTA;SEG_CREDENCIADOAVALIACAONOTA;CODAVALIACAONOTA;
DELTA;SEG_CREDENCIADOAVALIACAONOTA;DSCAVALIACAONOTA;
DELTA;SEG_CREDENCIADOAVALIACAONOTA;NUMNOTAMAXIMA;
DELTA;SEG_AUDITORIAILHASEGURADORA;CODAUDITORIA;
DELTA;SEG_AUDITORIAILHASEGURADORA;DATAUDITORIA;
DELTA;SEG_AUDITORIAILHASEGURADORA;CODILHA;
DELTA;SEG_AUDITORIAILHASEGURADORA;CODUSUARIO;
DELTA;SEG_AUDITORIAILHASEGURADORA;DSCAUDITORIA;
DELTA;GEN_AUDPROIBVENDATRANSF;CODAUDITORIA;
DELTA;GEN_AUDPROIBVENDATRANSF;CODAUDITORIA;PK
DELTA;GEN_AUDPROIBVENDATRANSF;IDTTIPOAUDITORIA;
DELTA;GEN_AUDPROIBVENDATRANSF;IDTTIPOAUDITORIA;
DELTA;GEN_AUDPROIBVENDATRANSF;CODEMPRESAORIGEM;
DELTA;GEN_AUDPROIBVENDATRANSF;CODPRODUTOGRUPO;
DELTA;GEN_AUDPROIBVENDATRANSF;DSCAUDITORIA;
DELTA;GEN_AUDPROIBVENDATRANSF;DATAUDITORIA;
DELTA;GEN_AUDPROIBVENDATRANSF;CODUSUARIO;
DELTA;SEG_CONFIGURACAOCREDENCIADO;CODCLIENTE;PK
DELTA;SEG_CONFIGURACAOCREDENCIADO;CODCLIENTE;FK
DELTA;SEG_CONFIGURACAOCREDENCIADO;CODCLIENTE;
DELTA;SEG_CONFIGURACAOCREDENCIADO;CODCONFIGURACAO;FK
DELTA;SEG_CONFIGURACAOCREDENCIADO;CODCONFIGURACAO;PK
DELTA;SEG_CONFIGURACAOCREDENCIADO;CODCONFIGURACAO;
DELTA;SEG_FAIXACLIENTEPREMIUM;IDTPOSSUIVALIDACAOAPOLICE;
DELTA;SEG_TIPOPAGAMENTOSERVICOMOVEL;CODTIPOPAGAMENTO;
DELTA;SEG_TIPOPAGAMENTOSERVICOMOVEL;CODTIPOPAGAMENTO;PK
DELTA;SEG_TIPOPAGAMENTOSERVICOMOVEL;DSCTIPOPAGAMENTO;
DELTA;SEG_ATENDIMENTOSITUACAO;CODREGISTRO;PK
DELTA;SEG_ATENDIMENTOSITUACAO;CODREGISTRO;
DELTA;SEG_ATENDIMENTOSITUACAO;DATREGISTRO;
DELTA;SEG_ATENDIMENTOSITUACAO;CODATENDIMENTO;FK
DELTA;SEG_ATENDIMENTOSITUACAO;CODATENDIMENTO;
DELTA;SEG_ATENDIMENTOSITUACAO;CODSITUACAO;FK
DELTA;SEG_ATENDIMENTOSITUACAO;CODSITUACAO;
DELTA;SEG_ATENDIMENTOSITUACAO;CODUSUARIOREGISTRO;FK
DELTA;SEG_ATENDIMENTOSITUACAO;CODUSUARIOREGISTRO;
DELTA;SEG_ATENDIMENTOSITUACAO;CODUSUARIORESPONSAVEL;FK
DELTA;SEG_ATENDIMENTOSITUACAO;CODILHA;FK
DELTA;SEG_MOTIVOENDOSSO;CODMOTIVOENDOSSO;
DELTA;SEG_MOTIVOENDOSSO;CODMOTIVOENDOSSO;PK
DELTA;SEG_MOTIVOENDOSSO;CODSEGURADORA;
DELTA;SEG_MOTIVOENDOSSO;CODSEGURADORA;FK
DELTA;GEN_MAQUINAUSUARIO;CODMAQUINA;PK
DELTA;GEN_MAQUINAUSUARIO;CODMAQUINA;
DELTA;GEN_MAQUINAUSUARIO;CODUSUARIO;PK
DELTA;GEN_MAQUINAUSUARIO;CODUSUARIO;
DELTA;GEN_MAQUINAUSUARIO;CODUSUARIO;FK
DELTA;SEG_SCRIPTSSATENDIMENTOS;CODSEGURADORA;
DELTA;SEG_SCRIPTSSATENDIMENTOS;CODSCRIPT;
DELTA;SEG_SCRIPTSSATENDIMENTOS;CODTIPOSCRIPT;
DELTA;GEN_PRODUTOORIGEM;CODPRODUTOORIGEM;PK
DELTA;GEN_PRODUTOORIGEM;CODPRODUTOORIGEM;
DELTA;GEN_PRODUTOORIGEM;DSCPRODUTOORIGEM;
DELTA;GEN_AVISOSISTEMA;CODAVISOSISTEMA;PK
DELTA;GEN_AVISOSISTEMA;CODAVISOSISTEMA;
DELTA;GEN_AVISOSISTEMA;AVISO;
DELTA;GEN_AVISOSISTEMA;MENSAGEM;
DELTA;GEN_AVISOSISTEMA;IDTTIPO;
DELTA;GEN_AVISOSISTEMA;IDTTIPO;
DELTA;GEN_AVISOSISTEMA;IDTBLOQUEAROPERACOES;
DELTA;GEN_AVISOSISTEMA;DATACRIACAO;
DELTA;GEN_AVISOSISTEMA;IDTATIVO;
DELTA;SEG_CORRETORRECLAMACAO;CODCORRETORRECLAMACAO;PK
DELTA;SEG_CORRETORRECLAMACAO;CODCORRETORRECLAMACAO;
DELTA;SEG_CORRETORRECLAMACAO;DSCNOMECORRETOR;
DELTA;SEG_CORRETORRECLAMACAO;DSCCPFCORRETOR;
DELTA;SEG_CORRETORRECLAMACAO;DSCEMAILCORRETOR;
DELTA;SEG_TIPOFOTOGRAFIA;CODTIPOFOTOGRAFIA;PK
DELTA;SEG_TIPOFOTOGRAFIA;CODTIPOFOTOGRAFIA;
DELTA;SEG_TIPOFOTOGRAFIA;DSCTIPOFOTOGRAFIA;
DELTA;SEG_RESTRICAOMARCACIA;CODFABRICANTE;
DELTA;SEG_RESTRICAOMARCACIA;CODFABRICANTE;FK
DELTA;SEG_AUDITORIAPRODUTOFORNECEDOR;CODAUDITORIA;PK
DELTA;SEG_AUDITORIAPRODUTOFORNECEDOR;CODAUDITORIA;
DELTA;SEG_AUDITORIAPRODUTOFORNECEDOR;CODUSUARIO;FK
DELTA;SEG_AUDITORIAPRODUTOFORNECEDOR;CODPRODUTO;FK
DELTA;SEG_AUDITORIAPRODUTOFORNECEDOR;CODFORNECEDOR;FK
DELTA;SEG_ATENDIMENTONEGADO;CODATENDIMENTONEGADO;PK
DELTA;SEG_ATENDIMENTONEGADO;CODATENDIMENTONEGADO;
DELTA;SEG_ATENDIMENTONEGADO;CODSEGURADORA;FK
DELTA;SEG_ATENDIMENTONEGADO;CODSCRIPT;FK
DELTA;SEG_ATENDIMENTONEGADO;CODTIPOSCRIPT;FK
DELTA;GEN_AUDITBORDERODESPACHO;CODAUDITORIA;PK
DELTA;GEN_AUDITBORDERODESPACHO;CODAUDITORIA;
DELTA;GEN_AUDITBORDERODESPACHO;CODBORDERO;
DELTA;GEN_AUDITBORDERODESPACHO;NUMNOTA;
DELTA;GEN_AUDITBORDERODESPACHO;CODUSUARIOREGISTRO;FK
DELTA;GEN_AUDFAMILIAITEMPELICULA;CODAUDITORIA;PK
DELTA;GEN_AUDFAMILIAITEMPELICULA;CODAUDITORIA;
DELTA;GEN_AUDFAMILIAITEMPELICULA;CODUSUARIO;FK
DELTA;GEN_AUDFAMILIAITEMPELICULA;CODUSUARIO;
DELTA;GEN_AUDFAMILIAITEMPELICULA;CODFAMILIA;
DELTA;SEG_FATURAMENTODIFFBRADESCO;CODFATDIFFBRADESCO;PK
DELTA;SEG_FATURAMENTODIFFBRADESCO;CODFATDIFFBRADESCO;
DELTA;SEG_FATURAMENTODIFFBRADESCO;CODSEGURADORA;
DELTA;SEG_ANALISESETOROFENSOR;CODANALISESETOR;PK
DELTA;SEG_ANALISESETOROFENSOR;CODANALISESETOR;FK
DELTA;SEG_ANALISESETOROFENSOR;CODANALISESETOR;
DELTA;SEG_ANALISESETOROFENSOR;CODANALISEOFENSOR;PK
DELTA;SEG_ANALISESETOROFENSOR;CODANALISEOFENSOR;FK
DELTA;SEG_ANALISESETOROFENSOR;CODANALISEOFENSOR;
DELTA;SEG_FOTOGRAFIACLASSIFICACAO;CODFOTOGRAFIACLASSIFICACAO;
DELTA;SEG_FOTOGRAFIACLASSIFICACAO;CODFOTOGRAFIACLASSIFICACAO;PK
DELTA;SEG_FOTOGRAFIACLASSIFICACAO;CODFOTOGRAFIA;
DELTA;SEG_FOTOGRAFIACLASSIFICACAO;CODATENDIMENTO;
DELTA;SEG_CLASSIFICACAOPOLITICAREL;CODCLASSIFICACAO;
DELTA;SEG_CLASSIFICACAOPOLITICAREL;CODCLASSIFICACAO;PK
DELTA;SEG_CLASSIFICACAOPOLITICAREL;DSCCLASSIFICACAO;
DELTA;SEG_CLASSIFICACAOPOLITICAREL;DATINCLUSAO;
DELTA;SEG_CLASSIFICACAOPOLITICAREL;IDTATIVO;
DELTA;SEG_GRUPOUSUARIO;CODGRUPOUSUARIO;PK
DELTA;SEG_GRUPOUSUARIO;CODGRUPOUSUARIO;
DELTA;SEG_GRUPOUSUARIO;DSCGRUPOUSUARIO;
DELTA;SEG_GRUPOUSUARIO;IDTATENDIMENTO;
DELTA;SEG_GRUPOUSUARIO;IDTATENDIMENTO;
DELTA;SEG_GRUPOUSUARIO;IDTNEGOCIA;
DELTA;SEG_GRUPOUSUARIO;IDTNEGOCIA;
DELTA;SEG_GRUPOUSUARIO;IDTROTEIRIZA;
DELTA;SEG_GRUPOUSUARIO;IDTSUPERVISAO;
DELTA;GEN_EMPRESAECFNAOFISCAL;CODEMPRESA;PK
DELTA;GEN_EMPRESAECFNAOFISCAL;CODEMPRESA;
DELTA;GEN_EMPRESAECFNAOFISCAL;CODSERIALECF;PK
DELTA;GEN_EMPRESAECFNAOFISCAL;CODSERIALECF;
DELTA;GEN_EMPRESAECFNAOFISCAL;NOMESEQUENCE;PK
DELTA;GEN_EMPRESAECFNAOFISCAL;NOMESEQUENCE;
DELTA;SEG_AGENDAMENTOQTDHORACLIENTE;CODREGISTRO;
DELTA;SEG_AGENDAMENTOQTDHORACLIENTE;CODREGISTRO;PK
DELTA;SEG_AGENDAMENTOQTDHORACLIENTE;CODCLIENTE;
DELTA;SEG_AGENDAMENTOQTDHORACLIENTE;CODCLIENTE;
DELTA;SEG_AGENDAMENTOQTDHORACLIENTE;CODCLIENTE;FK
DELTA;SEG_AGENDAMENTOQTDHORACLIENTE;CODSEGMENTACAOHORASAGENDA;
DELTA;SEG_AGENDAMENTOQTDHORACLIENTE;CODSEGMENTACAOHORASAGENDA;
DELTA;SEG_AGENDAMENTOQTDHORACLIENTE;CODSEGMENTACAOHORASAGENDA;FK
DELTA;SEG_INVERTERAGENDSCRIPT;CODCLIENTE;
DELTA;SEG_INVERTERAGENDSCRIPT;CODCLIENTE;PK
DELTA;SEG_INVERTERAGENDSCRIPT;CODCLIENTE;FK
DELTA;SEG_INVERTERAGENDSCRIPT;CODTIPOSERVICOLOJA;
DELTA;SEG_INVERTERAGENDSCRIPT;CODTIPOSERVICOLOJA;PK
DELTA;SEG_INVERTERAGENDSCRIPT;CODTIPOSERVICOLOJA;FK
DELTA;SEG_INVERTERAGENDSCRIPT;CODCLASSIFICASCRIPT;
DELTA;SEG_INVERTERAGENDSCRIPT;CODCLASSIFICASCRIPT;PK
DELTA;SEG_INVERTERAGENDSCRIPT;CODCLASSIFICASCRIPT;FK
DELTA;SEG_INVERTERAGENDSCRIPT;IDTTIPOAGENDA;PK
DELTA;SEG_TIPOHISTORICO;CODTIPOHISTORICO;PK
DELTA;SEG_TIPOHISTORICO;CODTIPOHISTORICO;
DELTA;SEG_TIPOHISTORICO;DSCTIPOHISTORICO;
DELTA;SEG_MAPEAMENTOCLASSSCR_AUD;CODMAPEAMENTOCLASSSCRAUD;PK
DELTA;SEG_MAPEAMENTOCLASSSCR_AUD;CODMAPEAMENTOCLASSSCRAUD;
DELTA;SEG_MAPEAMENTOCLASSSCR_AUD;CODMAPEAMENTOFIPE;FK
DELTA;SEG_MAPEAMENTOCLASSSCR_AUD;CODMAPEAMENTOFIPE;
DELTA;SEG_MAPEAMENTOCLASSSCR_AUD;DATALTERACAO;
DELTA;SEG_MAPEAMENTOCLASSSCR_AUD;CODUSUARIO;FK
DELTA;SEG_MAPEAMENTOCLASSSCR_AUD;CODUSUARIO;
DELTA;SEG_MAPEAMENTOCLASSSCR_AUD;IDTOPERACAO;
DELTA;SEG_COMUNICACAOEVENTOREGRA;CODCOMUNICACAOEVENTOREGRA;PK
DELTA;SEG_COMUNICACAOEVENTOREGRA;CODCOMUNICACAOEVENTOREGRA;
DELTA;SEG_COMUNICACAOEVENTOREGRA;CODCOMUNICACAOEVENTO;FK
DELTA;SEG_COMUNICACAOEVENTOREGRA;CODCOMUNICACAOEVENTO;
DELTA;SEG_COMUNICACAOEVENTOREGRA;CODATENDIMENTOCANAL;FK
DELTA;SEG_COMUNICACAOEVENTOREGRA;CODATENDIMENTOCANAL;
DELTA;SEG_COMUNICACAOEVENTOREGRA;DSCCOMUNICACAOEVENTOREGRA;
DELTA;SEG_COMUNICACAOEVENTOREGRA;CODTEMPLATEPADRAO;
DELTA;SEG_COMUNICACAOEVENTOREGRA;IDTATIVO;
DELTA;SEG_COMUNICACAOEVENTOREGRA;IDTATIVO;
DELTA;SEG_COMUNICACAOEVENTOREGRA;DATCADASTRO;
DELTA;SEG_COMUNICACAOEVENTOREGRA;IDTREENVIO;
DELTA;SEG_COMUNICACAOEVENTOREGRA;IDTCORRETORAPOLICE;
DELTA;SEG_PAGAMENTOORDEMREEMBOLSO;CODREEMBOLSO;
DELTA;SEG_PAGAMENTOORDEMREEMBOLSO;CODREEMBOLSO;PK
DELTA;SEG_PAGAMENTOORDEMREEMBOLSO;CODORDEMSERVICO;
DELTA;SEG_PAGAMENTOORDEMREEMBOLSO;CODORDEMSERVICO;FK
DELTA;SEG_PAGAMENTOORDEMREEMBOLSO;CODCLIENTEREEMBOLSO;
DELTA;SEG_PAGAMENTOORDEMREEMBOLSO;CODCLIENTEREEMBOLSO;FK
DELTA;SEG_PAGAMENTOORDEMREEMBOLSO;IDTSTATUS;
DELTA;SEG_PAGAMENTOORDEMREEMBOLSO;IDTSTATUS;
DELTA;SEG_PAGAMENTOORDEMREEMBOLSO;CODAGRUPAMENTOOR;FK
DELTA;SEG_PAGAMENTOORDEMREEMBOLSO;CODCLIENTETERCEIRO;FK
DELTA;SEG_PAGAMENTOORDEMREEMBOLSO;IDTPRECADASTRO;
DELTA;SEG_PAGAMENTOORDEMREEMBOLSO;CODUSUARIOCADASTRO;FK
DELTA;SEG_CONFIGINDVISTWEBSCRIPT;CODINDSCRIPT;PK
DELTA;SEG_CONFIGINDVISTWEBSCRIPT;CODINDSCRIPT;
DELTA;SEG_CONFIGINDVISTWEBSCRIPT;DATINCLUSAO;
DELTA;SEG_CONFIGINDVISTWEBSCRIPT;CODUSUARIO;FK
DELTA;SEG_CONFIGINDVISTWEBSCRIPT;CODUSUARIO;
DELTA;SEG_CONFIGINDVISTWEBSCRIPT;CODCONFIGINDICACAOVISTWEB;FK
DELTA;SEG_CONFIGINDVISTWEBSCRIPT;CODCONFIGINDICACAOVISTWEB;
DELTA;SEG_CONFIGINDVISTWEBSCRIPT;CODSCRIPT;FK
DELTA;SEG_CONFIGINDVISTWEBSCRIPT;CODSCRIPT;
DELTA;SEG_CONFIGINDVISTWEBSCRIPT;CODTIPOSCRIPT;FK
DELTA;SEG_CONFIGINDVISTWEBSCRIPT;CODTIPOSCRIPT;
DELTA;GEN_SISTEMAMODULOEQUIPE;CODSISTEMAMODULOEQUIPE;
DELTA;GEN_SISTEMAMODULOEQUIPE;CODSISTEMAMODULOEQUIPE;PK
DELTA;GEN_SISTEMAMODULOEQUIPE;CODSISTEMA;
DELTA;GEN_SISTEMAMODULOEQUIPE;CODSISTEMA;
DELTA;GEN_SISTEMAMODULOEQUIPE;CODSISTEMA;FK
DELTA;GEN_SISTEMAMODULOEQUIPE;CODMODULO;
DELTA;GEN_SISTEMAMODULOEQUIPE;CODMODULO;
DELTA;GEN_SISTEMAMODULOEQUIPE;CODMODULO;FK
DELTA;GEN_SISTEMAMODULOEQUIPE;CODEQUIPE;
DELTA;GEN_SISTEMAMODULOEQUIPE;CODEQUIPE;
DELTA;GEN_SISTEMAMODULOEQUIPE;CODEQUIPE;FK
DELTA;SEG_CATEGORIAALLIANZ;CODCATEGORIAALLIANZ;PK
DELTA;SEG_CATEGORIAALLIANZ;CODCATEGORIAALLIANZ;
DELTA;SEG_CATEGORIAALLIANZ;DATCADASTRO;
DELTA;GEN_PRODUTOAGRUPCOLETA;CODPRODUTOAGRUPCOLETA;PK
DELTA;GEN_PRODUTOAGRUPCOLETA;CODPRODUTOAGRUPCOLETA;
DELTA;GEN_PRODUTOAGRUPCOLETA;DSCAGRUPAMENTO;
DELTA;SEG_MODALIDADECREDENCIADO;CODSEQREGIAOPRIOCRED;
DELTA;SEG_MODALIDADECREDENCIADO;CODMODALIDADE;
DELTA;SEG_MODALIDADECREDENCIADO;CODMODALIDADE;FK
DELTA;SEG_MODALIDADECREDENCIADO;CODSEQCREDMODALIDADE;PK
DELTA;SEG_MODALIDADECREDENCIADO;CODSEQCREDMODALIDADE;
DELTA;SEG_DIREITOADQUIRIDOAUDIT;CODDIREITOADQUIRIDOAUDIT;PK
DELTA;SEG_DIREITOADQUIRIDOAUDIT;CODDIREITOADQUIRIDOAUDIT;
DELTA;SEG_DIREITOADQUIRIDOAUDIT;CODDIREITOADQUIRIDO;
DELTA;SEG_DIREITOADQUIRIDOAUDIT;CODUSUARIO;
DELTA;SEG_DIREITOADQUIRIDOAUDIT;DATOCORRENCIA;
DELTA;SEG_DIREITOADQUIRIDOAUDIT;DSCADICIONAL;
DELTA;GEN_DUPLICATARECEBEROCORRENCIA;IDTDESDOBRAMENTO;PK
DELTA;GEN_DUPLICATARECEBEROCORRENCIA;IDTDESDOBRAMENTO;
DELTA;GEN_DUPLICATARECEBEROCORRENCIA;IDTEMPRESA;PK
DELTA;GEN_DUPLICATARECEBEROCORRENCIA;IDTEMPRESA;
DELTA;GEN_DUPLICATARECEBEROCORRENCIA;CODOCORRENCIA;PK
DELTA;GEN_DUPLICATARECEBEROCORRENCIA;CODOCORRENCIA;FK
DELTA;GEN_DUPLICATARECEBEROCORRENCIA;CODOCORRENCIA;
DELTA;GEN_DUPLICATARECEBEROCORRENCIA;DATOCORRENCIA;PK
DELTA;GEN_DUPLICATARECEBEROCORRENCIA;DATOCORRENCIA;
DELTA;SEG_CREDENCIADODEVMOV;NUMANOCORRENTE;PK
DELTA;SEG_CREDENCIADODEVMOV;NUMANOCORRENTE;
DELTA;SEG_CREDENCIADODEVMOV;NUMSEQUENCIAMOV;PK
DELTA;SEG_CREDENCIADODEVMOV;NUMSEQUENCIAMOV;
DELTA;SEG_CREDENCIADODEVMOV;NUMNOTA;FK
DELTA;SEG_CREDENCIADODEVMOV;CODEMPRESA;FK
DELTA;SEG_CREDENCIADODEVMOV;CODEMPRESA;FK
DELTA;SEG_CREDENCIADODEVMOV;CODMODELONOTA;FK
DELTA;SEG_CREDENCIADODEVMOV;CODSEQUENCIAL;FK
DELTA;SEG_CREDENCIADODEVMOV;CODSITUACAO;FK
DELTA;SEG_CREDENCIADODEVMOV;IDTTIPOMOVIMENTO;
DELTA;SEG_CREDENCIADODEVMOV;IDTTIPOMOVIMENTO;FK
DELTA;SEG_CREDENCIADODEVMOV;CODMOTIVO;FK
DELTA;SEG_CREDENCIADODEVMOV;IDTTIPOTRANSPORTADOR;
DELTA;SEG_CREDENCIADODEVMOV;CODTRANSPORTADORA;FK
DELTA;SEG_CREDENCIADODEVMOV;CODVENDA;FK
DELTA;SEG_CREDENCIADODEVMOV;CODCREDENCIADOALTERADO;FK
DELTA;GEN_AUDITORIAPROMOCAOPRODUTO;CODPRODUTO;
DELTA;GEN_AUDITORIAPROMOCAOPRODUTO;CODPROMOCAOGRUPO;
DELTA;GEN_AUDITORIAPROMOCAOPRODUTO;CODPROMOCAO;
DELTA;GEN_AUDITORIAPROMOCAOPRODUTO;DATAUDITORIA;
DELTA;GEN_AUDITORIAPROMOCAOPRODUTO;NOMUSUARIO;
DELTA;SEG_PAGORDEMREEMBOLSODOCCLI;CODREEMBOLSO;FK
DELTA;SEG_PAGORDEMREEMBOLSODOCCLI;CODREEMBOLSO;
DELTA;SEG_PAGORDEMREEMBOLSODOCCLI;CODCLIENTE;FK
DELTA;SEG_PAGORDEMREEMBOLSODOCCLI;CODCLIENTE;
DELTA;SEG_PAGORDEMREEMBOLSODOCCLI;CODDOCUMENTO;FK
DELTA;SEG_PAGORDEMREEMBOLSODOCCLI;CODDOCUMENTO;
DELTA;SEG_PAGORDEMREEMBOLSODOCCLI;CODREEMBOLSODOC;PK
DELTA;SEG_PAGORDEMREEMBOLSODOCCLI;CODREEMBOLSODOC;
DELTA;SEG_PAGORDEMREEMBOLSODOCCLI;CODARQUIVOREEMBOLSO;FK
DELTA;SEG_FASEAUDITORIA;CODAUDITORIA;PK
DELTA;SEG_FASEAUDITORIA;CODAUDITORIA;
DELTA;SEG_FASEAUDITORIA;CODFASE;
DELTA;SEG_FASEAUDITORIA;CODRESPONSAVEL;
DELTA;SEG_SCRIPTDURACAOSERVICO;CODCLIENTE;PK
DELTA;SEG_SCRIPTDURACAOSERVICO;CODCLIENTE;FK
DELTA;SEG_SCRIPTDURACAOSERVICO;CODCLIENTE;
DELTA;SEG_SCRIPTDURACAOSERVICO;CODSCRIPT;PK
DELTA;SEG_SCRIPTDURACAOSERVICO;CODSCRIPT;FK
DELTA;SEG_SCRIPTDURACAOSERVICO;CODSCRIPT;
DELTA;SEG_SCRIPTDURACAOSERVICO;CODTIPOSCRIPT;PK
DELTA;SEG_SCRIPTDURACAOSERVICO;CODTIPOSCRIPT;FK
DELTA;SEG_SCRIPTDURACAOSERVICO;CODTIPOSCRIPT;
DELTA;SEG_SCRIPTDURACAOSERVICO;CODREPARO;PK
DELTA;SEG_SCRIPTDURACAOSERVICO;CODREPARO;FK
DELTA;SEG_SCRIPTDURACAOSERVICO;CODREPARO;
DELTA;SEG_SCRIPTDURACAOSERVICO;QTDMINUTOS;
DELTA;SEG_SCRIPTDURACAOSERVICO;CODUSUARIO;PK
DELTA;SEG_SCRIPTDURACAOSERVICO;CODUSUARIO;FK
DELTA;SEG_SCRIPTDURACAOSERVICO;CODUSUARIO;
DELTA;SEG_SEGURADORATIPOPRODUTO;CODCAMPODICIONARIO;
DELTA;SEG_SEGURADORATIPOPRODUTO;CODCAMPODICIONARIO;FK
DELTA;SEG_SEGURADORATIPOPRODUTO;CODCAMPODICIONARIO;
DELTA;SEG_APOLICEHISTORICOFATDETALHE;CODREGISTRO;
DELTA;SEG_APOLICEHISTORICOFATDETALHE;CODREGISTRO;PK
DELTA;SEG_APOLICEHISTORICOFATDETALHE;CODREGISTRO;FK
DELTA;SEG_APOLICEHISTORICOFATDETALHE;CODSEGURADORA;PK
DELTA;SEG_APOLICEHISTORICOFATDETALHE;NUMAPOLICE;PK
DELTA;SEG_APOLICEHISTORICOFATDETALHE;CODITEM;PK
DELTA;SEG_APOLICEHISTORICOFATDETALHE;CODEXTERNO;
DELTA;SEG_APOLICEHISTORICOFATDETALHE;DATCARGA;
DELTA;SEG_APOLICEHISTORICOFATDETALHE;CODDIVERGENCIA;FK
DELTA;SEG_APOLICEHISTORICOFATDETALHE;IDTRENOVACAO;
DELTA;SEG_APOLICEHISTORICOFATDETALHE;IDTCOBERTURARAF;
DELTA;SEG_APOLICEHISTORICOFATDETALHE;IDTPOSSUIPECAARQUIVO;
DELTA;SEG_AUDITORIACONTRATOANEXO;CODAUDITORIA;PK
DELTA;SEG_AUDITORIACONTRATOANEXO;CODAUDITORIA;
DELTA;SEG_AUDITORIACONTRATOANEXO;DATAUDITORIA;
DELTA;SEG_AUDITORIACONTRATOANEXO;CODSEGURADORA;FK
DELTA;SEG_AUDITORIACONTRATOANEXO;CODSEGURADORA;
DELTA;SEG_AUDITORIACONTRATOANEXO;NUMAPOLICE;FK
DELTA;SEG_AUDITORIACONTRATOANEXO;NUMAPOLICE;
DELTA;SEG_AUDITORIACONTRATOANEXO;CODITEM;FK
DELTA;SEG_AUDITORIACONTRATOANEXO;CODITEM;
DELTA;SEG_AUDITORIACONTRATOANEXO;IDTFATURAMENTOALERTA;
DELTA;SEG_AUDITORIACONTRATOANEXO;CODUSUARIO;FK
DELTA;SEG_APOLICEHISTORICOCOBERTURA;CODREGISTROHISTORICOCOBERTURA;PK
DELTA;SEG_APOLICEHISTORICOCOBERTURA;CODREGISTROHISTORICOCOBERTURA;
DELTA;SEG_APOLICEHISTORICOCOBERTURA;CODREGISTROHISTORICO;FK
DELTA;SEG_APOLICEHISTORICOCOBERTURA;CODSEGURADORA;
DELTA;SEG_APOLICEHISTORICOCOBERTURA;NUMAPOLICE;
DELTA;SEG_APOLICEHISTORICOCOBERTURA;CODITEM;
DELTA;SEG_APOLICEHISTORICOCOBERTURA;CODCOBERTURA;
DELTA;SEG_APOLICEHISTORICOCOBERTURA;DATCARGA;
DELTA;SEG_APOLICEHISTORICOCOBERTURA;DATINICIOORIGINAL;
DELTA;SEG_APOLICEHISTORICOCOBERTURA;DATINICIOVIGENCIA;
DELTA;SEG_APOLICEHISTORICOCOBERTURA;DATFIMORIGINAL;
DELTA;SEG_APOLICEHISTORICOCOBERTURA;DATFIMVIGENCIA;
DELTA;SEG_APOLICEHISTORICOCOBERTURA;IDTSTATUS;
DELTA;SEG_REGIAOREGRACEP;CODREGIAOREGRACEP;
DELTA;SEG_REGIAOREGRACEP;CODREGIAOREGRACEP;PK
DELTA;SEG_REGIAOREGRACEP;CODREGIAOSERVICOMOVEL;
DELTA;SEG_REGIAOREGRACEP;CODREGIAOSERVICOMOVEL;FK
